id,plan_id/id,code,name,sped_account_type,sped_parent_code,sped_nature,sped_date_start,sped_date_end
ref_1_1_02_03_05_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.04,(-) Redutoras de Imobilizados Recebidos em Subvenções Governamentais,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.28,Outros Imobilizados,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.29,(-) Outras Contas Redutoras do Imobilizado,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.30,"(-) Outras Depreciações, Amortizações e Quotas de Exaustão Acumuladas",A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.70,Subconta - Ajuste a Valor Justo – Outros Imobilizados,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.75,(-) Subconta - Ajuste Valor Presente – Imobilizado,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_76,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.76,"Subconta - Ajuste Valor Presente – Depreciação, Amort., Exaustão Acumulada – Outros Imobilizados",A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.90,Subconta – Adoção Inicial - Outros Imobilizados,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_91,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.91,"Subconta – Adoção Inicial – Depreciação, Amort., Exaustão Acumulada – Outros Imobilizados",A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_92,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.92,Subconta – Adoção Inicial – Amortização Acumulada - Intangível|,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_03_05_95,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.03.05.95,Subconta – Adoção Inicial – Taxa Depreciação Diferente - Outros Imobilizados,A,1.02.03.05,1,2015-01-01,
ref_1_1_02_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05,INTANGÍVEL,S,1.02,1,2015-01-01,
ref_1_1_02_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01,ATIVOS INTANGÍVEIS,S,1.02.05,1,2015-01-01,
ref_1_1_02_05_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.01,Marcas,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.02,Patentes e Segredos Industriais,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.03,Direitos de Exploração de Serviços Públicos,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.04,Direitos de Exploração de Recursos Florestais,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.05,Direitos de Exploração de Recursos Minerais,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.06,Direitos de Exploração de Recursos Hídricos,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.07,Direitos Autorais,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.08,Patrimônio Cultural,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.09,Fundo de Comércio,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.10,Software ou Programas de Computador,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.11,Contratos de Aluguel,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.12,Contratos de Franquias,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_13,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.13,Desenvolvimento de Produtos ou Serviços,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_14,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.14,Direito Readquirido,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_15,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.15,Leasing Operacional Contratado pela Adquirida em Condições Mais Favoráveis,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_16,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.16,Intangíveis Não Reconhecidos na Adquirida,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_17,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.17,Intangíveis Recebidos em Subvenções Governamentais,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_18,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.18,(-) Redutora de Intangíveis Recebidos em Subvenções Governamentais,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.20,(-) Amortização Acumulada - Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_21,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.21,Goodwill – Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.28,Outros Intangíveis,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.29,(-) Outras Contas Redutoras do Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.55,(-) Perdas por Redução ao Valor Recuperável (Impairment) - Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_56,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.56,(-) Perdas por Redução ao Valor Recuperável (Impairment) do Goodwill - Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_77,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.77,Subconta - Ajuste Valor Presente – Amortização Acumulada - Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.90,Subconta – Adoção Inicial - Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_05_01_92,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.05.01.92,Subconta – Adoção Inicial – Amortização Acumulada - Intangível,A,1.02.05.01,1,2015-01-01,
ref_1_1_02_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06,DIFERIDO,S,1.02,1,2015-01-01,
ref_1_1_02_06_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06.01,ATIVO DIFERIDO,S,1.02.06,1,2015-01-01,
ref_1_1_02_06_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06.01.01,Despesas Pré-Operacionais ou Pré-Industriais – Ativo Diferido,A,1.02.06.01,1,2015-01-01,
ref_1_1_02_06_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06.01.02,Despesas com Pesquisas Científicas ou Tecnológicas – Ativo Diferido,A,1.02.06.01,1,2015-01-01,
ref_1_1_02_06_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06.01.03,Demais Aplicações em Despesas Amortizáveis – Ativo Diferido,A,1.02.06.01,1,2015-01-01,
ref_1_1_02_06_01_31,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06.01.31,(-) Amortização Acumulada - Ativo Diferido,A,1.02.06.01,1,2015-01-01,
ref_1_1_02_06_01_56,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06.01.56,(-) Perdas por Redução ao Valor Recuperável (Impairment) - Ativo Diferido,A,1.02.06.01,1,2015-01-01,
ref_1_1_02_06_01_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.06.01.90,Subconta – Adoção Inicial – Ativo Diferido,A,1.02.06.01,1,2015-01-01,
ref_1_2,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2,PASSIVO,S,,2,2015-01-01,
ref_1_2_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01,PASSIVO CIRCULANTE,S,2,2,2015-01-01,
ref_1_2_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01,OBRIGAÇÕES DO CIRCULANTE,S,2.01,2,2015-01-01,
ref_1_2_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01,BENEFÍCIOS E ENCARGOS SOCIAIS - CIRCULANTE,S,2.01.01,2,2015-01-01,
ref_1_2_01_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.01,Salários e Remunerações a Pagar,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.02,Participações no Resultado a Pagar,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.03,INSS a Recolher,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.04,FGTS a Recolher,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.05,Benefícios Não Monetários,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_50,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.50,Benefícios Pós-Emprego,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.55,Outros Benefícios de Longo Prazo,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_60,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.60,Benefícios Rescisórios,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.01.09,Demais Encargos a Recolher,A,2.01.01.01,2,2015-01-01,
ref_1_2_01_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.03,FORNECEDORES – CIRCULANTE,S,2.01.01,2,2015-01-01,
ref_1_2_01_01_03_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.03.01,Fornecedores - Operações com Partes Não Relacionadas - No País – Circulante,A,2.01.01.03,2,2015-01-01,
ref_1_2_01_01_03_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.03.02,Fornecedores - Operações com Partes Não Relacionadas - No Exterior – Circulante,A,2.01.01.03,2,2015-01-01,
ref_1_2_01_01_03_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.03.03,Fornecedores - Operações com Partes Relacionadas - No País – Circulante,A,2.01.01.03,2,2015-01-01,
ref_1_2_01_01_03_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.03.04,Fornecedores - Operações com Partes Relacionadas - No Exterior – Circulante,A,2.01.01.03,2,2015-01-01,
ref_1_2_01_01_03_50,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.03.50,(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Fornecedores Circulante,A,2.01.01.03,2,2015-01-01,
ref_1_2_01_01_03_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.03.90,Subconta – Adoção Inicial - Fornecedores - Circulante,A,2.01.01.03,2,2015-01-01,
ref_1_2_01_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.05,CONTAS A PAGAR – CIRCULANTE,S,2.01.01,2,2015-01-01,
ref_1_2_01_01_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.05.01,Adiantamentos de Clientes - no País,A,2.01.01.05,2,2015-01-01,
ref_1_2_01_01_05_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.05.02,Adiantamentos de Clientes - no Exterior,A,2.01.01.05,2,2015-01-01,
ref_1_2_01_01_05_50,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.05.50,(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Contas a Pagar - Circulante,A,2.01.01.05,2,2015-01-01,
ref_1_2_01_01_05_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.05.90,Subconta – Adoção Inicial - Contas a Pagar - Circulante,A,2.01.01.05,2,2015-01-01,
ref_1_2_01_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07,EMPRÉSTIMOS OU FINANCIAMENTOS – CIRCULANTE,S,2.01.01,2,2015-01-01,
ref_1_2_01_01_07_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.01,Duplicatas Descontadas – Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_07_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.02,Empréstimos ou Financiamentos - no País - Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_07_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.03,Empréstimos ou Financiamentos - no Exterior – Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_07_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.04,Adiantamentos de Contrato de Câmbio – Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_07_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.05,Arrendamento - no País – Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_07_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.06,Arrendamento - no Exterior - Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_07_50,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.50,(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Empréstimos e Financiamentos - Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_07_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.07.90,Subconta – Adoção Inicial - Empréstimos e Financiamentos - Circulante,A,2.01.01.07,2,2015-01-01,
ref_1_2_01_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09,OBRIGAÇÕES FISCAIS – CIRCULANTE,S,2.01.01,2,2015-01-01,
ref_1_2_01_01_09_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.01,IRRF a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.02,IPI a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.03,ICMS a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.04,PIS a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.05,COFINS a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.06,IOF a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.07,CIDE a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.08,Tributos Municipais a Recolher – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.09,Parcelamentos Especiais a Recolher - Tributos Federais – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.10,Parcelamentos Especiais a Recolher - Tributos Estaduais e Municipais – Circulante,A,2.01.01.09,2,2015-01-01,
ref_1_2_01_01_09_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.01.01.09.11,Contribuições Previdenciárias a Recolher – Desoneração da Folha de Pagamento – Circulante,A,2.01.01.09,2,2015-01-01,
