id,codigo,nome,dt_inicio,dt_fim,desc_resumida
cid_o682,O682,Trabalho de parto e parto complicados por anormalidade na freqüência cardíaca fetal com mecônio no líquido amniótico,2014-01-01,,O68.2 Trab part part anor frq card fet mec liq amn
cid_o683,O683,Trabalho de parto e parto complicados por evidências bioquímicas de sofrimento fetal,2014-01-01,,O68.3 Trab parto e parto compl evid bioq sofr fet
cid_o688,O688,Trabalho de parto e parto complicados por outras evidências de sofrimento fetal,2014-01-01,,O68.8 Trab parto e parto compl outr evid sofr fet
cid_o689,O689,"Trabalho de parto e parto complicados por sofrimento fetal, não especificado",2014-01-01,,O68.9 Trab parto e parto complic sofr fetal NE
cid_o69,O69,Trabalho de parto e parto complicados por anormalidade do cordão umbilical,2014-01-01,,O69 Trab parto parto compl anorm cordao umbilic
cid_o690,O690,Trabalho de parto e parto complicados por prolapso do cordão,2014-01-01,,O69.0 Trab parto e parto complic prolapso cordao
cid_o691,O691,"Trabalho de parto e parto complicados por circular de cordão, com compressão",2014-01-01,,O69.1 Trab part part compl circul cordao c/compres
cid_o692,O692,Trabalho de parto e parto complicados por outros enovelamentos do cordão,2014-01-01,,O69.2 Trab parto e parto compl outr enovel cordao
cid_o693,O693,Trabalho de parto e parto complicados por cordão curto,2014-01-01,,O69.3 Trab parto e parto complic p/cordao curto
cid_o694,O694,Trabalho de parto e parto complicados por vasa praevia,2014-01-01,,O69.4 Trab parto e parto complic p/vasa praevia
cid_o695,O695,Trabalho de parto e parto complicados por lesão vascular do cordão,2014-01-01,,O69.5 Trab parto e parto complic lesao vasc cordao
cid_o698,O698,Trabalho de parto e parto complicados por outras complicações do cordão,2014-01-01,,O69.8 Trab parto e parto complic outr compl cordao
cid_o699,O699,"Trabalho de parto e parto complicados por complicações do cordão, não especificadas",2014-01-01,,O69.9 Trab parto e parto complic cordao NE
cid_o70,O70,Laceração do períneo durante o parto,2014-01-01,,O70 Laceracao do perineo durante o parto
cid_o700,O700,Laceração de períneo de primeiro grau durante o parto,2014-01-01,,O70.0 Laceracao perineo 1. grau durante o parto
cid_o701,O701,Laceração de períneo de segundo grau durante o parto,2014-01-01,,O70.1 Laceracao perineo 2. grau durante o parto
cid_o702,O702,Laceração de períneo de terceiro grau durante o parto,2014-01-01,,O70.2 Laceracao perineo 3. grau durante o parto
cid_o703,O703,Laceração de períneo de quarto grau durante o parto,2014-01-01,,O70.3 Laceracao perineo 4. grau durante o parto
cid_o709,O709,"Laceração de períneo durante o parto, não especificada",2014-01-01,,O70.9 Laceracao de perineo durante o parto NE
cid_o71,O71,Outros traumatismos obstétricos,2014-01-01,,O71 Outr traum obstetricos
cid_o710,O710,Ruptura do útero antes do início do trabalho de parto,2014-01-01,,O71.0 Ruptura do utero antes inicio trab parto
cid_o711,O711,Ruptura do útero durante o trabalho de parto,2014-01-01,,O71.1 Ruptura do utero durante o trabalho de parto
cid_o712,O712,Inversão do útero pós-parto,2014-01-01,,O71.2 Inversao do utero pos-parto
cid_o713,O713,Laceração obstétrica do colo do útero,2014-01-01,,O71.3 Laceracao obstetrica do colo do utero
cid_o714,O714,"Laceração vaginal alta isolada, de origem obstétrica",2014-01-01,,O71.4 Laceracao vaginal alta isolada orig obstetr
cid_o715,O715,Outras lesões obstétricas aos órgãos pélvicos,2014-01-01,,O71.5 Outr lesoes obstetricas aos orgaos pelvicos
cid_o716,O716,Lesão obstétrica das articulações e dos ligamentos pélvicos,2014-01-01,,O71.6 Lesao obstetr artic e ligamentos pelvicos
cid_o717,O717,Hematoma obstétrico da pelve,2014-01-01,,O71.7 Hematoma obstetrico da pelve
cid_o718,O718,Outros traumatismos obstétricos especificados,2014-01-01,,O71.8 Outr traum obstetricos espec
cid_o719,O719,"Traumatismo obstétrico, não especificado",2014-01-01,,O71.9 Traum obstetrico NE
cid_o72,O72,Hemorragia pós-parto,2014-01-01,,O72 Hemorragia pos-parto
cid_o720,O720,Hemorragia do terceiro estágio,2014-01-01,,O72.0 Hemorragia do terceiro estagio
cid_o721,O721,Outras hemorragias do pós-parto imediato,2014-01-01,,O72.1 Outr hemorragias do pos-parto imediato
cid_o722,O722,"Hemorragias pós-parto, tardias e secundárias",2014-01-01,,O72.2 Hemorragias pos-parto tard e secund
cid_o723,O723,Deficiências de coagulação pós-parto,2014-01-01,,O72.3 Defic de coagulacao pos-parto
cid_o73,O73,"Retenção da placenta e das membranas, sem hemorragias",2014-01-01,,O73 Retencao placenta e membranas s/hemorragias
cid_o730,O730,Retenção da placenta sem hemorragia,2014-01-01,,O73.0 Retencao da placenta s/hemorragia
cid_o731,O731,"Retenção de partes da placenta ou das membranas, sem hemorragia",2014-01-01,,O73.1 Retencao partes placenta ou membr s/hemorrag
cid_o74,O74,Complicações de anestesia durante o trabalho de parto e o parto,2014-01-01,,O74 Complic anestesia durante trab parto e parto
cid_o740,O740,Pneumonite aspirativa devida a anestesia durante o trabalho de parto e o parto,2014-01-01,,O74.0 Pneumonite aspirat dev anest trab parto part
cid_o741,O741,Outras complicações pulmonares devidas a anestesia durante o trabalho de parto e no parto,2014-01-01,,O74.1 Outr complic pulm dev anest trab parto parto
cid_o742,O742,Complicações cardíacas devidas a anestesia durante o trabalho de parto e no parto,2014-01-01,,O74.2 Complic card dev anest trab parto e parto
cid_o743,O743,Complicações do sistema nervoso central devidas a anestesia durante o trabalho de parto e no parto,2014-01-01,,O74.3 Comp sist nerv cent dev anest trab part part
cid_o744,O744,Reação tóxica a anestesia local durante trabalho de parto e o parto,2014-01-01,,O74.4 Reacao toxica anest local trab parto e parto
cid_o745,O745,"Cefaléia pós-anestesia raquidiana e peridural, durante o trabalho de parto e parto",2014-01-01,,O74.5 Cefal pos-anest raquid perid trab parto part
cid_o746,O746,"Outras complicações de anestesia raquidiana ou peridural, durante o trabalho de parto e parto",2014-01-01,,O74.6 Outr compl anest raquid perid trab part part
cid_o747,O747,Falha ou dificuldade de entubação durante o trabalho de parto e parto,2014-01-01,,O74.7 Falha ou dific entubacao trab parto e parto
cid_o748,O748,Outras complicações de anestesia durante o trabalho de parto e parto,2014-01-01,,O74.8 Outr complic anest durante trab parto parto
cid_o749,O749,"Complicações de anestesia durante o trabalho de parto e parto, não especificadas",2014-01-01,,O74.9 Complic anest durante trab parto e parto NE
cid_o75,O75,Outras complicações do trabalho de parto e do parto não classificadas em outra parte,2014-01-01,,O75 Outr complic do trab parto e do parto NCOP
cid_o750,O750,Sofrimento materno durante o trabalho de parto e o parto,2014-01-01,,O75.0 Sofrim materno durante trab parto e parto
cid_o751,O751,Choque durante ou subseqüente ao trabalho de parto e o parto,2014-01-01,,O75.1 Choque durante ou subseq trab parto e parto
cid_o752,O752,Febre durante o trabalho de parto não classificada em outra parte,2014-01-01,,O75.2 Febre durante o trabalho de parto NCOP
cid_o753,O753,Outras infecções durante o trabalho de parto,2014-01-01,,O75.3 Outr infecc durante o trabalho de parto
cid_o754,O754,Outras complicações de procedimentos ou de cirurgia obstétrica,2014-01-01,,O75.4 Outr complic proced ou cirurgia obstetrica
cid_o755,O755,Demora do parto após ruptura artificial das membranas,2014-01-01,,O75.5 Demora do parto apos ruptura artif membranas
cid_o756,O756,Demora do parto após ruptura espontânea ou não especificada das membranas,2014-01-01,,O75.6 Demora parto apos ruptura espont ou NE membr
cid_o757,O757,Parto vaginal subseqüente a cesariana anterior,2014-01-01,,O75.7 Parto vaginal subseq cesariana anterior
cid_o758,O758,Outras complicações especificadas do trabalho de parto e do parto,2014-01-01,,O75.8 Outr complic espec trab parto e do parto
cid_o759,O759,"Complicações do trabalho de parto e do parto, não especificadas",2014-01-01,,O75.9 Complic do trabalho de parto e do parto NE
cid_o80,O80,Parto único espontâneo,2014-01-01,,O80 Parto unico espontaneo
cid_o800,O800,Parto espontâneo cefálico,2014-01-01,,O80.0 Parto espontaneo cefalico
cid_o801,O801,Parto espontâneo pélvico,2014-01-01,,O80.1 Parto espontaneo pelvico
cid_o808,O808,Outros tipos de parto único espontâneo,2014-01-01,,O80.8 Outr tipos de parto unico espontaneo
cid_o809,O809,"Parto único espontâneo, não especificado",2014-01-01,,O80.9 Parto unico espontaneo NE
cid_o81,O81,Parto único por fórceps ou vácuo-extrator,2014-01-01,,O81 Parto unico p/forceps ou vacuo-extrator
cid_o810,O810,Parto por fórceps baixo,2014-01-01,,O81.0 Parto p/forceps baixo
cid_o811,O811,Parto por fórceps da cavidade mediana,2014-01-01,,O81.1 Parto p/forceps da cavidade mediana
cid_o812,O812,Fórceps da cavidade mediana com rotação,2014-01-01,,O81.2 Forceps da cavidade mediana c/rotacao
cid_o813,O813,Outros tipos de parto por fórceps e os não especificados,2014-01-01,,O81.3 Outr tipos de parto p/forceps e os NE
cid_o814,O814,Parto por vácuo-extrator,2014-01-01,,O81.4 Parto p/vacuo-extrator
cid_o815,O815,Parto por combinação de fórceps e vácuo-extrator,2014-01-01,,O81.5 Parto p/combinacao forceps e vacuo-extrator
cid_o82,O82,Parto único por cesariana,2014-01-01,,O82 Parto unico p/cesariana
cid_o820,O820,Parto por cesariana eletiva,2014-01-01,,O82.0 Parto p/cesariana eletiva
cid_o821,O821,Parto por cesariana de emergência,2014-01-01,,O82.1 Parto p/cesariana de emergencia
cid_o822,O822,Parto por cesariana para histerectomia,2014-01-01,,O82.2 Parto p/cesariana p/histerectomia
cid_o828,O828,Outros tipos de parto único por cesariana,2014-01-01,,O82.8 Outr tipos de parto unico p/cesariana
cid_o829,O829,"Parto por cesariana, não especificada",2014-01-01,,O82.9 Parto p/cesariana NE
cid_o83,O83,Outros tipos de parto único assistido,2014-01-01,,O83 Outr tipos de parto unico assistido
cid_o830,O830,Extração pélvica,2014-01-01,,O83.0 Extracao pelvica
cid_o831,O831,Outros tipos de parto pélvico assistido,2014-01-01,,O83.1 Outr tipos de parto pelvico assistido
cid_o832,O832,Outras formas de parto com o auxílio de manipulação,2014-01-01,,O83.2 Outr form de parto c/o auxilio manipulacao
cid_o833,O833,Parto de gravidez intra-abdominal com feto viável,2014-01-01,,O83.3 Parto de grav intra-abdominal feto viavel
cid_o834,O834,Cirurgia destrutiva para facilitar o parto,2014-01-01,,O83.4 Cirurgia destrutiva p/facilitar o parto
cid_o838,O838,Outros tipos especificados de parto único assistido,2014-01-01,,O83.8 Outr tipos espec de parto unico assistido
cid_o839,O839,"Parto único assistido, não especificado",2014-01-01,,O83.9 Parto unico assistido NE
cid_o84,O84,Parto múltiplo,2014-01-01,,O84 Parto mult
cid_o840,O840,"Parto múltiplo, todos espontâneos",2014-01-01,,O84.0 Parto mult todos espontaneos
cid_o841,O841,"Parto múltiplo, todos por fórceps ou vácuo-extrator",2014-01-01,,O84.1 Parto mult todos p/forceps ou vacuo-extrator
cid_o842,O842,"Parto múltiplo, todos por cesariana",2014-01-01,,O84.2 Parto mult todos p/cesariana
cid_o848,O848,Outro tipo de parto múltiplo,2014-01-01,,O84.8 Outr tipo de parto mult
cid_o849,O849,"Parto múltiplo, não especificado",2014-01-01,,O84.9 Parto mult NE
cid_o85,O85,Infecção puerperal,2014-01-01,,O85 Infecc puerperal
cid_o86,O86,Outras infecções puerperais,2014-01-01,,O86 Outr infecc puerperais
cid_o860,O860,Infecção da incisão cirúrgica de origem obstétrica,2014-01-01,,O86.0 Infecc da incisao cirurgica orig obstetrica
cid_o861,O861,Outras infecções dos órgãos genitais subseqüentes ao parto,2014-01-01,,O86.1 Outr infecc dos orgaos genitais subseq parto
cid_o862,O862,Infecção das vias urinárias subseqüentes ao parto,2014-01-01,,O86.2 Infecc das vias urinarias subsequentes parto
cid_o863,O863,Outras infecções das vias genitourinárias subseqüentes ao parto,2014-01-01,,O86.3 Outr infecc vias genitourin subseq parto
cid_o864,O864,Febre de origem desconhecida subseqüente ao parto,2014-01-01,,O86.4 Febre orig desconhecida subsequente ao parto
cid_o868,O868,Outras infecções puerperais especificadas,2014-01-01,,O86.8 Outr infecc puerperais espec
cid_o87,O87,Complicações venosas no puerpério,2014-01-01,,O87 Complic venosas no puerperio
cid_o870,O870,Tromboflebite superficial no puerpério,2014-01-01,,O87.0 Tromboflebite superf no puerperio
cid_o871,O871,Tromboflebite profunda no puerpério,2014-01-01,,O87.1 Tromboflebite profunda no puerperio
cid_o872,O872,Hemorróidas no puerpério,2014-01-01,,O87.2 Hemorroidas no puerperio
cid_o873,O873,Trombose venosa cerebral no puerpério,2014-01-01,,O87.3 Trombose venosa cerebral no puerperio
cid_o878,O878,Outras complicações venosas no puerpério,2014-01-01,,O87.8 Outr complic venosas no puerperio
cid_o879,O879,"Complicações venosas no puerpério, não especificadas",2014-01-01,,O87.9 Complic venosas no puerperio NE
cid_o88,O88,Embolia de origem obstétrica,2014-01-01,,O88 Embolia orig obstetrica
cid_o880,O880,Embolia gasosa de origem obstétrica,2014-01-01,,O88.0 Embolia gasosa orig obstetrica
cid_o881,O881,Embolia amniótica,2014-01-01,,O88.1 Embolia amniotica
cid_o882,O882,Embolia obstétrica por coágulo de sangue,2014-01-01,,O88.2 Embolia obstetrica p/coagulo de sangue
cid_o883,O883,Embolia séptica ou piêmica de origem obstétrica,2014-01-01,,O88.3 Embolia septica ou piemica orig obstetrica
cid_o888,O888,Outras embolias de origem obstétrica,2014-01-01,,O88.8 Outr embolias orig obstetrica
cid_o89,O89,Complicações da anestesia administrada durante o puerpério,2014-01-01,,O89 Complic da anestesia admin durante puerperio
cid_o890,O890,Complicações pulmonares da anestesia durante o puerpério,2014-01-01,,O89.0 Complic pulm anestesia durante puerperio
cid_o891,O891,Complicações cardíacas devidas a anestesia durante o puerpério,2014-01-01,,O89.1 Complic card dev anestesia durante puerperio
cid_o892,O892,Complicações relativas ao sistema nervoso central devidas a anestesia durante o puerpério,2014-01-01,,O89.2 Compl rel sist nerv cent dev anest puerperio
cid_o893,O893,Reação tóxica a uma anestesia local durante o puerpério,2014-01-01,,O89.3 Reacao toxica anest local durante puerperio
cid_o894,O894,"Cefaléia provocada por uma anestesia raquidiana ou peridural, durante o puerpério",2014-01-01,,O89.4 Cefaleia prov anest raquid perid puerperio
cid_o895,O895,"Outras complicações de anestesia raquidiana ou peridural, durante o puerpério",2014-01-01,,O89.5 Outr compl anest raquid perid puerperio
cid_o896,O896,"Falha na ou dificuldade de entubação, durante o puerpério",2014-01-01,,O89.6 Falha dific de entubacao durante puerperio
cid_o898,O898,Outras complicações da anestesia durante o puerpério,2014-01-01,,O89.8 Outr complic anestesia durante o puerperio
cid_o899,O899,"Complicação devida a anestesia, durante o puerpério, não especificada",2014-01-01,,O89.9 Complic dev anestesia durante o puerperio NE
cid_o90,O90,Complicações do puerpério não classificadas em outra parte,2014-01-01,,O90 Complic do puerperio NCOP
cid_o900,O900,Ruptura da incisão de cesariana,2014-01-01,,O90.0 Ruptura da incisao de cesariana
cid_o901,O901,"Ruptura da incisão obstétrica, no períneo",2014-01-01,,O90.1 Ruptura da incisao obstetrica no perineo
cid_o902,O902,Hematoma da incisão obstétrica,2014-01-01,,O90.2 Hematoma da incisao obstetrica
cid_o903,O903,Cardiomiopatia no puerpério,2014-01-01,,O90.3 Cardiomiopatia no puerperio
cid_o904,O904,Insuficiência renal aguda do pós-parto,2014-01-01,,O90.4 Insuf renal aguda do pos-parto
cid_o905,O905,Tireoidite do pós-parto,2014-01-01,,O90.5 Tireoidite do pos-parto
cid_o908,O908,"Outras complicações do puerpério, não classificadas em outra parte",2014-01-01,,O90.8 Outr complic do puerperio NCOP
cid_o909,O909,Complicação do puerpério não especificada,2014-01-01,,O90.9 Complic do puerperio NE
cid_o91,O91,Infecções mamárias associadas ao parto,2014-01-01,,O91 Infecc mamarias assoc ao parto
