id,processo,nr_inscricao,dt_inicio,dt_fim
proc_fap_1711300029591011,1711300029591011,02916265020357,2018-01-01,
proc_fap_1711280029593011,1711280029593011,13721708000183,2018-01-01,
proc_fap_1711300029545021,1711300029545021,78958717001614,2018-01-01,
proc_fap_1711300029594011,1711300029594011,02914460019170,2018-01-01,
proc_fap_1711300029595011,1711300029595011,02916265020276,2018-01-01,
proc_fap_1711300029596011,1711300029596011,02916265020004,2018-01-01,
proc_fap_1711300029598011,1711300029598011,42278796005077,2018-01-01,
proc_fap_1711300029597011,1711300029597011,02916265019693,2018-01-01,
proc_fap_1711300029600011,1711300029600011,02914460019412,2018-01-01,
proc_fap_1711300029599011,1711300029599011,01109184000519,2018-01-01,
proc_fap_1711300029603011,1711300029603011,23314594002405,2018-01-01,
proc_fap_1711300029601011,1711300029601011,75315333012204,2018-01-01,
proc_fap_1711300029602011,1711300029602011,02916265019340,2018-01-01,
proc_fap_1711300029604011,1711300029604011,78575511000129,2018-01-01,
proc_fap_1711300029606011,1711300029606011,02914460019846,2018-01-01,
proc_fap_1711300029605011,1711300029605011,02916265019189,2018-01-01,
proc_fap_1711300029608011,1711300029608011,02916265018964,2018-01-01,
proc_fap_1711230029609011,1711230029609011,00360305260793,2018-01-01,
proc_fap_1711300029611011,1711300029611011,02914460020267,2018-01-01,
proc_fap_1711300029612011,1711300029612011,03818379000725,2018-01-01,
proc_fap_1711300029610011,1711300029610011,02916265018530,2018-01-01,
proc_fap_1711300029613011,1711300029613011,42278796000199,2018-01-01,
proc_fap_1711300029614011,1711300029614011,40432544059974,2018-01-01,
proc_fap_1711300029615011,1711300029615011,74552068001272,2018-01-01,
proc_fap_1711300029617011,1711300029617011,02914460020500,2018-01-01,
proc_fap_1711300029618011,1711300029618011,03812746000198,2018-01-01,
proc_fap_1711300029616011,1711300029616011,02916265018450,2018-01-01,
proc_fap_1711300029619011,1711300029619011,60394723002945,2018-01-01,
proc_fap_1711300029620011,1711300029620011,02916265004661,2018-01-01,
proc_fap_1711300029622011,1711300029622011,02914460020771,2018-01-01,
proc_fap_1711300029623011,1711300029623011,74552068001434,2018-01-01,
proc_fap_1711300029621011,1711300029621011,02916265018379,2018-01-01,
proc_fap_1711300029626011,1711300029626011,02914460020852,2018-01-01,
proc_fap_1711300029624011,1711300029624011,08199996002838,2018-01-01,
proc_fap_1711130029627011,1711130029627011,03479456000174,2018-01-01,
proc_fap_1711300029625011,1711300029625011,02916265018298,2018-01-01,
proc_fap_1711300029628011,1711300029628011,08199996004024,2018-01-01,
proc_fap_1711300029630011,1711300029630011,01192333001528,2018-01-01,
proc_fap_1711300029629011,1711300029629011,02916265018026,2018-01-01,
proc_fap_1711300029632011,1711300029632011,72733330000105,2018-01-01,
proc_fap_1711300029633011,1711300029633011,10791861000199,2018-01-01,
proc_fap_1711280029634011,1711280029634011,12291924000173,2018-01-01,
proc_fap_1711300029635011,1711300029635011,02914460021409,2018-01-01,
proc_fap_1711300029637011,1711300029637011,60637667000121,2018-01-01,
proc_fap_1711300029638011,1711300029638011,45242914027720,2018-01-01,
proc_fap_1711300029636011,1711300029636011,02916265017801,2018-01-01,
proc_fap_1711290028058021,1711290028058021,75315333012468,2018-01-01,
proc_fap_1711300029639011,1711300029639011,76487222000142,2018-01-01,
proc_fap_1711300029641011,1711300029641011,02914460021662,2018-01-01,
proc_fap_1711300029640011,1711300029640011,02916265017720,2018-01-01,
proc_fap_1711300029643011,1711300029643011,02916265005200,2018-01-01,
proc_fap_1711300029644011,1711300029644011,45242914027992,2018-01-01,
proc_fap_1711300029642011,1711300029642011,08199996004458,2018-01-01,
proc_fap_1711300029646011,1711300029646011,42278796000270,2018-01-01,
proc_fap_1711300029647011,1711300029647011,02916265006362,2018-01-01,
proc_fap_1711300029645011,1711300029645011,02916265017640,2018-01-01,
proc_fap_1711050026050101,1711050026050101,75315333000109,2018-01-01,
proc_fap_1711300029648011,1711300029648011,02914460021824,2018-01-01,
proc_fap_1711300029649011,1711300029649011,02916265017305,2018-01-01,
proc_fap_1711300029651011,1711300029651011,83187930001448,2018-01-01,
proc_fap_1711300029652011,1711300029652011,05321210000103,2018-01-01,
proc_fap_1711300029653011,1711300029653011,45242914028107,2018-01-01,
proc_fap_1711300029654011,1711300029654011,02914460021905,2018-01-01,
proc_fap_1711300029650011,1711300029650011,02916265016910,2018-01-01,
proc_fap_1711280029655011,1711280029655011,01192333000122,2018-01-01,
proc_fap_1711290029658011,1711290029658011,03210810000160,2018-01-01,
proc_fap_1711300029659011,1711300029659011,40432544060042,2018-01-01,
proc_fap_1711300029656011,1711300029656011,02916265016597,2018-01-01,
proc_fap_1711300029657011,1711300029657011,02916265016325,2018-01-01,
proc_fap_1711300029660011,1711300029660011,02914460022120,2018-01-01,
proc_fap_1711300029662011,1711300029662011,02916265006605,2018-01-01,
proc_fap_1711300029661011,1711300029661011,02916265015353,2018-01-01,
proc_fap_1711300029663011,1711300029663011,08199996004610,2018-01-01,
proc_fap_1711300029667011,1711300029667011,02914460022200,2018-01-01,
proc_fap_1711300029664011,1711300029664011,02916265015000,2018-01-01,
proc_fap_1711300029671011,1711300029671011,58700428000127,2018-01-01,
proc_fap_1711090026056081,1711090026056081,75315333000290,2018-01-01,
proc_fap_1711300029668011,1711300029668011,11283356000287,2018-01-01,
proc_fap_1711300029669011,1711300029669011,02916265014110,2018-01-01,
proc_fap_1711300029670011,1711300029670011,08199996005349,2018-01-01,
proc_fap_1711030028674021,1711030028674021,17027806000176,2018-01-01,
proc_fap_1711290029672011,1711290029672011,03634220000165,2018-01-01,
proc_fap_1711300029673011,1711300029673011,02914460022804,2018-01-01,
proc_fap_1711300029674011,1711300029674011,61231478000206,2018-01-01,
proc_fap_1711300029676011,1711300029676011,71304687002817,2018-01-01,
proc_fap_1711300029678011,1711300029678011,03384298000764,2018-01-01,
proc_fap_1711290029679011,1711290029679011,50891555000149,2018-01-01,
proc_fap_1711300029675011,1711300029675011,02916265014039,2018-01-01,
proc_fap_1711300029682011,1711300029682011,45441789000154,2018-01-01,
proc_fap_1711300029683011,1711300029683011,08684547002613,2018-01-01,
proc_fap_1711300029684011,1711300029684011,47488531000139,2018-01-01,
proc_fap_1711300029685011,1711300029685011,45242914028379,2018-01-01,
proc_fap_1711300029686011,1711300029686011,07571746000951,2018-01-01,
proc_fap_1711300029680011,1711300029680011,08199996005420,2018-01-01,
proc_fap_1711300029681011,1711300029681011,08070566001173,2018-01-01,
proc_fap_1711300029687011,1711300029687011,71304687000105,2018-01-01,
proc_fap_1711300029677021,1711300029677021,42278796005409,2018-01-01,
proc_fap_1711300029688011,1711300029688011,08684547000165,2018-01-01,
proc_fap_1711170026098031,1711170026098031,75315333000370,2018-01-01,
proc_fap_1711300029690011,1711300029690011,71304687001845,2018-01-01,
proc_fap_1711290029691011,1711290029691011,02906820000172,2018-01-01,
proc_fap_1711290029692011,1711290029692011,05066625000501,2018-01-01,
proc_fap_1711300029689011,1711300029689011,08199996005500,2018-01-01,
proc_fap_1711290027883021,1711290027883021,75315333000451,2018-01-01,
proc_fap_1711300029694011,1711300029694011,45242914028883,2018-01-01,
proc_fap_1711300029693011,1711300029693011,04670765000190,2018-01-01,
proc_fap_1711300029696011,1711300029696011,95426862000197,2018-01-01,
proc_fap_1711300029695011,1711300029695011,08199996005691,2018-01-01,
proc_fap_1711290027761031,1711290027761031,75315333000613,2018-01-01,
proc_fap_1711300029697011,1711300029697011,74101569000180,2018-01-01,
proc_fap_1711300029698011,1711300029698011,08199996005772,2018-01-01,
proc_fap_1711300029699011,1711300029699011,45242914028964,2018-01-01,
proc_fap_1711300029700011,1711300029700011,40432544061014,2018-01-01,
proc_fap_1711290029701011,1711290029701011,05066625000170,2018-01-01,
proc_fap_1711300029703021,1711300029703021,74101569000341,2018-01-01,
proc_fap_1711300029702011,1711300029702011,09084219001677,2018-01-01,
proc_fap_1711300029705011,1711300029705011,02916265013903,2018-01-01,
proc_fap_1711300029707011,1711300029707011,45242914029502,2018-01-01,
proc_fap_1711300029708011,1711300029708011,02916265006796,2018-01-01,
proc_fap_1711300029706011,1711300029706011,03889255000145,2018-01-01,
proc_fap_1711300029710011,1711300029710011,74101569001070,2018-01-01,
proc_fap_1711300029711011,1711300029711011,76506302001170,2018-01-01,
proc_fap_1711060029712011,1711060029712011,87644969000183,2018-01-01,
proc_fap_1711300029713011,1711300029713011,85787737000159,2018-01-01,
proc_fap_1711300029714011,1711300029714011,45242914029855,2018-01-01,
proc_fap_1711300029715011,1711300029715011,02083833000199,2018-01-01,
proc_fap_1711300029709011,1711300029709011,02916265013814,2018-01-01,
proc_fap_1711300029717011,1711300029717011,57940546000220,2018-01-01,
proc_fap_1711300029607021,1711300029607021,40432544059540,2018-01-01,
proc_fap_1711300029716011,1711300029716011,02916265013733,2018-01-01,
proc_fap_1711300029719011,1711300029719011,01082569000106,2018-01-01,
proc_fap_1711300029718011,1711300029718011,83044016000123,2018-01-01,
proc_fap_1711300029720011,1711300029720011,74101569001909,2018-01-01,
proc_fap_1711300029721011,1711300029721011,02905424000120,2018-01-01,
proc_fap_1711300029723011,1711300029723011,74101569002204,2018-01-01,
proc_fap_1711300029725011,1711300029725011,02916265006877,2018-01-01,
proc_fap_1711290029726011,1711290029726011,01094488000126,2018-01-01,
proc_fap_1711300029728011,1711300029728011,74101569002808,2018-01-01,
proc_fap_1711300029722011,1711300029722011,02916265013652,2018-01-01,
proc_fap_1711300029727011,1711300029727011,02916265013229,2018-01-01,
proc_fap_1711300029730011,1711300029730011,40432544061529,2018-01-01,
proc_fap_1711300029729011,1711300029729011,83044016000395,2018-01-01,
proc_fap_1711290026983021,1711290026983021,75315333012549,2018-01-01,
proc_fap_1711300029732011,1711300029732011,40432544063149,2018-01-01,
proc_fap_1711140029733011,1711140029733011,17370354000120,2018-01-01,
proc_fap_1711280029735011,1711280029735011,79038097001587,2018-01-01,
proc_fap_1711300029731011,1711300029731011,02916265012923,2018-01-01,
proc_fap_1711300029445021,1711300029445021,16701716004062,2018-01-01,
proc_fap_1711300029734011,1711300029734011,05017780000287,2018-01-01,
proc_fap_1711300029736011,1711300029736011,40432544064110,2018-01-01,
proc_fap_1711160026314021,1711160026314021,48041735003881,2018-01-01,
proc_fap_1711300029738011,1711300029738011,03229363000191,2018-01-01,
proc_fap_1711300029739011,1711300029739011,02905424006676,2018-01-01,
proc_fap_1711300029740011,1711300029740011,02916265007091,2018-01-01,
proc_fap_1711300029741011,1711300029741011,77377257000191,2018-01-01,
proc_fap_1711300029737011,1711300029737011,02916265012508,2018-01-01,
proc_fap_1711300029742011,1711300029742011,76743764000139,2018-01-01,
proc_fap_1711300029743011,1711300029743011,40432544064463,2018-01-01,
proc_fap_1711300029745011,1711300029745011,02709449001473,2018-01-01,
proc_fap_1711300029746011,1711300029746011,61064838008975,2018-01-01,
proc_fap_1711300029744011,1711300029744011,83044016000808,2018-01-01,
proc_fap_1711300029748011,1711300029748011,03229363000272,2018-01-01,
proc_fap_1711300029749011,1711300029749011,96216429002567,2018-01-01,
proc_fap_1711300029747011,1711300029747011,02916265011790,2018-01-01,
proc_fap_1711270029750011,1711270029750011,11818593000114,2018-01-01,
proc_fap_1711300029751011,1711300029751011,40432544064544,2018-01-01,
proc_fap_1711300029752011,1711300029752011,61064838009190,2018-01-01,
proc_fap_1711170026135071,1711170026135071,75315333000702,2018-01-01,
proc_fap_1711300029755011,1711300029755011,02709449006947,2018-01-01,
proc_fap_1711300029756011,1711300029756011,03229363000353,2018-01-01,
proc_fap_1711300029753011,1711300029753011,02916265011285,2018-01-01,
proc_fap_1711300029757011,1711300029757011,08684547002966,2018-01-01,
proc_fap_1711300029754011,1711300029754011,83044016000980,2018-01-01,
proc_fap_1711300029758011,1711300029758011,10491489000367,2018-01-01,
proc_fap_1711300029759011,1711300029759011,40432544064978,2018-01-01,
proc_fap_1711290026633061,1711290026633061,75315333003558,2018-01-01,
proc_fap_1711300029760011,1711300029760011,02916265007415,2018-01-01,
proc_fap_1711300029761011,1711300029761011,02709449001120,2018-01-01,
proc_fap_1711300029724021,1711300029724021,04275114000103,2018-01-01,
proc_fap_1711300029765011,1711300029765011,02916265000402,2018-01-01,
proc_fap_1711300029762011,1711300029762011,02916265011013,2018-01-01,
proc_fap_1711290027841031,1711290027841031,75315333000966,2018-01-01,
proc_fap_1711300029763011,1711300029763011,83044016001448,2018-01-01,
proc_fap_1711300029767011,1711300029767011,02709449002011,2018-01-01,
proc_fap_1711300029768011,1711300029768011,40432544065192,2018-01-01,
proc_fap_1711300029766011,1711300029766011,02916265010556,2018-01-01,
proc_fap_1711300029770011,1711300029770011,02916265007504,2018-01-01,
proc_fap_1711300029771011,1711300029771011,02916265000593,2018-01-01,
proc_fap_1711300029769011,1711300029769011,83044016001600,2018-01-01,
proc_fap_1711300029772011,1711300029772011,02916265010475,2018-01-01,
proc_fap_1711300029773011,1711300029773011,02709449006270,2018-01-01,
proc_fap_1711300029774011,1711300029774011,79038097001749,2018-01-01,
proc_fap_1711270026182031,1711270026182031,75315333001423,2018-01-01,
proc_fap_1711300029775011,1711300029775011,40432544066679,2018-01-01,
proc_fap_1711290029778011,1711290029778011,50707702000188,2018-01-01,
proc_fap_1711290029776011,1711290029776011,60678471000185,2018-01-01,
proc_fap_1711270029780011,1711270029780011,09863853000202,2018-01-01,
proc_fap_1711300029781011,1711300029781011,02916265000836,2018-01-01,
proc_fap_1711300029777011,1711300029777011,02916265010394,2018-01-01,
proc_fap_1711300029782011,1711300029782011,09248567000156,2018-01-01,
proc_fap_1711300029779011,1711300029779011,36966422000163,2018-01-01,
proc_fap_1711300029784011,1711300029784011,77998912000129,2018-01-01,
proc_fap_1711300029785011,1711300029785011,19565573000190,2018-01-01,
proc_fap_1711300029783011,1711300029783011,02916265009892,2018-01-01,
proc_fap_1711070029786011,1711070029786011,09863853000121,2018-01-01,
proc_fap_1711300029787011,1711300029787011,02916265001050,2018-01-01,
proc_fap_1711300029789011,1711300029789011,02916265007687,2018-01-01,
proc_fap_1711210026381021,1711210026381021,01473781000790,2018-01-01,
proc_fap_1711300029788011,1711300029788011,36966422000244,2018-01-01,
proc_fap_1711300029794011,1711300029794011,83719963000177,2018-01-01,
proc_fap_1711300029790011,1711300029790011,02916265009620,2018-01-01,
proc_fap_1711300029791011,1711300029791011,52605821000155,2018-01-01,
proc_fap_1711300029795011,1711300029795011,45242914031752,2018-01-01,
proc_fap_1711290029792011,1711290029792011,59104760000515,2018-01-01,
proc_fap_1711290029793011,1711290029793011,52823770000138,2018-01-01,
proc_fap_1711300029796011,1711300029796011,02916265001131,2018-01-01,
proc_fap_1711290027890031,1711290027890031,75315333001695,2018-01-01,
proc_fap_1711300029797011,1711300029797011,02916265009116,2018-01-01,
proc_fap_1711210026389021,1711210026389021,01473781000870,2018-01-01,
proc_fap_1711290028336021,1711290028336021,75315333012620,2018-01-01,
proc_fap_1711300029798011,1711300029798011,02916265009035,2018-01-01,
proc_fap_1711300029800011,1711300029800011,02916265001646,2018-01-01,
proc_fap_1711300029799011,1711300029799011,02914460000231,2018-01-01,
proc_fap_1711300029801011,1711300029801011,02916265007768,2018-01-01,
proc_fap_1711300029802011,1711300029802011,84683671000780,2018-01-01,
proc_fap_1711300029803011,1711300029803011,10788677000190,2018-01-01,
proc_fap_1711130029805011,1711130029805011,61142063000177,2018-01-01,
proc_fap_1711270029806011,1711270029806011,42234005000200,2018-01-01,
proc_fap_1711300029807011,1711300029807011,05042500000100,2018-01-01,
proc_fap_1711290029808011,1711290029808011,01417222000177,2018-01-01,
proc_fap_1711300029804011,1711300029804011,02916265008900,2018-01-01,
proc_fap_1711290027803131,1711290027803131,75315333003981,2018-01-01,
proc_fap_1711090026613021,1711090026613021,75315333001776,2018-01-01,
proc_fap_1711300029809011,1711300029809011,02916265002707,2018-01-01,
proc_fap_1711290028536021,1711290028536021,75315333006905,2018-01-01,
proc_fap_1711300029811011,1711300029811011,13009717004486,2018-01-01,
proc_fap_1711300029812011,1711300029812011,02914460000665,2018-01-01,
proc_fap_1711300029813011,1711300029813011,02916265008810,2018-01-01,
proc_fap_1711300029814011,1711300029814011,45242914032481,2018-01-01,
proc_fap_1711300029815011,1711300029815011,79038097002206,2018-01-01,
proc_fap_1711290027893021,1711290027893021,75315333002071,2018-01-01,
proc_fap_1711300029817011,1711300029817011,40432544067560,2018-01-01,
proc_fap_1711300029818011,1711300029818011,02916265002960,2018-01-01,
proc_fap_1711300029816011,1711300029816011,75315333012700,2018-01-01,
proc_fap_1711300029821011,1711300029821011,45242914032562,2018-01-01,
proc_fap_1711300029819011,1711300029819011,02916265008659,2018-01-01,
proc_fap_1711290028286031,1711290028286031,75315333004287,2018-01-01,
proc_fap_1711200028334031,1711200028334031,60746948209690,2018-01-01,
proc_fap_1711300029822011,1711300029822011,43423003000140,2018-01-01,
proc_fap_1711300029824011,1711300029824011,40432544068027,2018-01-01,
proc_fap_1711300029825011,1711300029825011,02916265003266,2018-01-01,
proc_fap_1711300029826011,1711300029826011,75315333009670,2018-01-01,
proc_fap_1711220029531031,1711220029531031,25183468000351,2018-01-01,
proc_fap_1711300029823011,1711300029823011,02916265008306,2018-01-01,
proc_fap_1711290027857021,1711290027857021,75315333002152,2018-01-01,
proc_fap_1711300029828011,1711300029828011,64545866000756,2018-01-01,
proc_fap_1711300029829011,1711300029829011,02916265007849,2018-01-01,
proc_fap_1711170029834011,1711170029834011,16100727000180,2018-01-01,
proc_fap_1711200029835011,1711200029835011,60746948253169,2018-01-01,
proc_fap_1711300029837011,1711300029837011,11859786000113,2018-01-01,
proc_fap_1711300029832011,1711300029832011,02916265008225,2018-01-01,
proc_fap_1711300029833011,1711300029833011,02914460001203,2018-01-01,
proc_fap_1711290027875021,1711290027875021,75315333002314,2018-01-01,
proc_fap_1711300029839011,1711300029839011,75315333010171,2018-01-01,
proc_fap_1711300029840011,1711300029840011,02916265003690,2018-01-01,
proc_fap_1711290028193031,1711290028193031,75315333012891,2018-01-01,
proc_fap_1711300029830021,1711300029830021,08491597000126,2018-01-01,
proc_fap_1711300029838011,1711300029838011,02914460000908,2018-01-01,
proc_fap_1711300029836021,1711300029836021,09098215000161,2018-01-01,
proc_fap_1711300029560021,1711300029560021,02916265004157,2018-01-01,
proc_fap_1711300029842011,1711300029842011,14599616000135,2018-01-01,
proc_fap_1711300029843011,1711300029843011,40432544068299,2018-01-01,
proc_fap_1711210026397021,1711210026397021,01473781000951,2018-01-01,
proc_fap_1711300029844011,1711300029844011,16513178002705,2018-01-01,
proc_fap_1711290029845011,1711290029845011,15890809001002,2018-01-01,
proc_fap_1711200028006021,1711200028006021,60746948305819,2018-01-01,
proc_fap_1711300029846011,1711300029846011,75315333010929,2018-01-01,
proc_fap_1711300029841011,1711300029841011,03773700009163,2018-01-01,
proc_fap_1711300029847011,1711300029847011,59225698000196,2018-01-01,
proc_fap_1711300029631021,1711300029631021,02916265004742,2018-01-01,
proc_fap_1711290027951021,1711290027951021,75315333002829,2018-01-01,
proc_fap_1711080029827021,1711080029827021,33479023000180,2018-01-01,
proc_fap_1711300029849011,1711300029849011,08285374000102,2018-01-01,
proc_fap_1711210026404021,1711210026404021,01473781001095,2018-01-01,
proc_fap_1711290029458021,1711290029458021,03853896000573,2018-01-01,
proc_fap_1711300029848011,1711300029848011,02914460001556,2018-01-01,
proc_fap_1711300029850011,1711300029850011,04171382000177,2018-01-01,
proc_fap_1711300029851011,1711300029851011,08491597000207,2018-01-01,
proc_fap_1711300029852011,1711300029852011,77863223000107,2018-01-01,
proc_fap_1711200028158021,1711200028158021,60746948307358,2018-01-01,
proc_fap_1711010029399021,1711010029399021,25183468000190,2018-01-01,
proc_fap_1711290029853011,1711290029853011,15890809000707,2018-01-01,
proc_fap_1711280029854011,1711280029854011,12132419000186,2018-01-01,
proc_fap_1711300029856011,1711300029856011,13097420000180,2018-01-01,
proc_fap_1711270029857011,1711270029857011,17167412007045,2018-01-01,
proc_fap_1711300029858011,1711300029858011,25631672000398,2018-01-01,
proc_fap_1711130026655071,1711130026655071,75315333004368,2018-01-01,
proc_fap_1711210026411021,1711210026411021,01473781001176,2018-01-01,
proc_fap_1711300029855011,1711300029855011,02914460001807,2018-01-01,
proc_fap_1711300029861011,1711300029861011,45242914034344,2018-01-01,
proc_fap_1711200028182031,1711200028182031,60746948307609,2018-01-01,
proc_fap_1711300029859011,1711300029859011,02914460002447,2018-01-01,
proc_fap_1711290029863011,1711290029863011,01417222000258,2018-01-01,
proc_fap_1711300029860011,1711300029860011,10711925000102,2018-01-01,
proc_fap_1711300029866011,1711300029866011,02914460013562,2018-01-01,
proc_fap_1711300029862011,1711300029862011,02914460003095,2018-01-01,
proc_fap_1711290029864011,1711290029864011,52823770000480,2018-01-01,
proc_fap_1711210026428021,1711210026428021,01473781001257,2018-01-01,
proc_fap_1711300029868011,1711300029868011,49648587000210,2018-01-01,
proc_fap_1711140029869011,1711140029869011,50418557000115,2018-01-01,
proc_fap_1711300029870011,1711300029870011,03773700006814,2018-01-01,
proc_fap_1711300029871011,1711300029871011,45242914034506,2018-01-01,
proc_fap_1711300029867011,1711300029867011,02914460001980,2018-01-01,
proc_fap_1711200029872011,1711200029872011,60746948361212,2018-01-01,
proc_fap_1711300029874011,1711300029874011,61142063000339,2018-01-01,
proc_fap_1711300029875011,1711300029875011,03497127000156,2018-01-01,
proc_fap_1711300029876011,1711300029876011,04586197000143,2018-01-01,
proc_fap_1711300029877011,1711300029877011,75092593000162,2018-01-01,
proc_fap_1711300029878011,1711300029878011,02914460013058,2018-01-01,
proc_fap_1711300029879011,1711300029879011,16513178001903,2018-01-01,
proc_fap_1711300029880011,1711300029880011,02914460002013,2018-01-01,
proc_fap_1711300029873011,1711300029873011,02914460003508,2018-01-01,
proc_fap_1711300029881011,1711300029881011,16701716003414,2018-01-01,
proc_fap_1711300029882011,1711300029882011,79038097006899,2018-01-01,
proc_fap_1711200029883011,1711200029883011,60746948362022,2018-01-01,
proc_fap_1711300029884011,1711300029884011,40432544070609,2018-01-01,
proc_fap_1711300029886011,1711300029886011,16513178002110,2018-01-01,
proc_fap_1711300029887011,1711300029887011,23998438000106,2018-01-01,
proc_fap_1711300029888011,1711300029888011,49882913000178,2018-01-01,
proc_fap_1711290029889011,1711290029889011,01417222000339,2018-01-01,
proc_fap_1711290029890011,1711290029890011,12933540000107,2018-01-01,
proc_fap_1711300029885011,1711300029885011,02914460003842,2018-01-01,
proc_fap_1711300029891011,1711300029891011,40432544071400,2018-01-01,
proc_fap_1711300029892011,1711300029892011,20243945000141,2018-01-01,
proc_fap_1711300029893011,1711300029893011,52771516006255,2018-01-01,
proc_fap_1711200029894011,1711200029894011,60746948374705,2018-01-01,
proc_fap_1711300029895011,1711300029895011,16513178003604,2018-01-01,
proc_fap_1711300029896011,1711300029896011,02914460012914,2018-01-01,
proc_fap_1711300029897011,1711300029897011,08199996000541,2018-01-01,
proc_fap_1711300029898011,1711300029898011,88203088000190,2018-01-01,
proc_fap_1711300029899011,1711300029899011,02914460004067,2018-01-01,
proc_fap_1711300029902011,1711300029902011,08619844000399,2018-01-01,
proc_fap_1711300029900011,1711300029900011,75315333013006,2018-01-01,
proc_fap_1711300029903011,1711300029903011,08199996001866,2018-01-01,
proc_fap_1711300029901011,1711300029901011,08199996000703,2018-01-01,
proc_fap_1711300029904011,1711300029904011,77863223000298,2018-01-01,
proc_fap_1711270029906011,1711270029906011,00808396000106,2018-01-01,
proc_fap_1711300029908011,1711300029908011,04656883000143,2018-01-01,
proc_fap_1711300029909011,1711300029909011,84683671000275,2018-01-01,
proc_fap_1711300029910011,1711300029910011,02914460010709,2018-01-01,
proc_fap_1711200029912011,1711200029912011,60746948379693,2018-01-01,
proc_fap_1711300029905011,1711300029905011,02914460004571,2018-01-01,
proc_fap_1711300029429021,1711300029429021,16701716003686,2018-01-01,
proc_fap_1711300029907011,1711300029907011,08199996002080,2018-01-01,
proc_fap_1711300029911011,1711300029911011,08199996002242,2018-01-01,
proc_fap_1711300029916011,1711300029916011,40432544071591,2018-01-01,
proc_fap_1711300029918011,1711300029918011,33479023002638,2018-01-01,
proc_fap_1711300029914011,1711300029914011,08199996002404,2018-01-01,
proc_fap_1711300029915011,1711300029915011,02914460004652,2018-01-01,
proc_fap_1711300029919011,1711300029919011,02914460008640,2018-01-01,
proc_fap_1711300029917011,1711300029917011,08199996002595,2018-01-01,
proc_fap_1711170028561021,1711170028561021,75315333013278,2018-01-01,
proc_fap_1711290029920011,1711290029920011,59104760000604,2018-01-01,
proc_fap_1711210026443021,1711210026443021,01473781001419,2018-01-01,
proc_fap_1711300029921011,1711300029921011,79038097004926,2018-01-01,
proc_fap_1711300029922011,1711300029922011,02914460006272,2018-01-01,
proc_fap_1711300029924011,1711300029924011,04656883000810,2018-01-01,
proc_fap_1711290028827021,1711290028827021,19792977000117,2018-01-01,
proc_fap_1711300029704021,1711300029704021,16701716000156,2018-01-01,
proc_fap_1711300029923011,1711300029923011,02914460005039,2018-01-01,
proc_fap_1711080029925011,1711080029925011,33479023000260,2018-01-01,
proc_fap_1711290027687021,1711290027687021,91802041052386,2018-01-01,
proc_fap_1711290029926011,1711290029926011,44593523000245,2018-01-01,
proc_fap_1711300029927011,1711300029927011,45242914034778,2018-01-01,
proc_fap_1711030028898021,1711030028898021,10851805000100,2018-01-01,
proc_fap_1711300029929011,1711300029929011,02914460007678,2018-01-01,
proc_fap_1711290028381081,1711290028381081,75315333004791,2018-01-01,
proc_fap_1711300029930011,1711300029930011,40432544072300,2018-01-01,
proc_fap_1711300029928011,1711300029928011,02914460006191,2018-01-01,
proc_fap_1711210026451021,1711210026451021,01473781001508,2018-01-01,
proc_fap_1711270029932011,1711270029932011,17167412007630,2018-01-01,
proc_fap_1711300029933011,1711300029933011,61105060000163,2018-01-01,
proc_fap_1711290027872031,1711290027872031,75315333004872,2018-01-01,
proc_fap_1711300029934011,1711300029934011,40432544073020,2018-01-01,
proc_fap_1711290027837021,1711290027837021,75315333013359,2018-01-01,
proc_fap_1711290028470031,1711290028470031,75315333004953,2018-01-01,
proc_fap_1711300029936011,1711300029936011,92016484000185,2018-01-01,
proc_fap_1711300029938011,1711300029938011,77863223000379,2018-01-01,
proc_fap_1711300029937011,1711300029937011,02914460007830,2018-01-01,
proc_fap_1711290028265031,1711290028265031,75315333011496,2018-01-01,
proc_fap_1711300029941011,1711300029941011,33479023002042,2018-01-01,
proc_fap_1711300029942011,1711300029942011,45242914034930,2018-01-01,
proc_fap_1711300029939011,1711300029939011,02914460013643,2018-01-01,
proc_fap_1711300029764021,1711300029764021,75315333005097,2018-01-01,
proc_fap_1711300029943011,1711300029943011,42591651111999,2018-01-01,
proc_fap_1711300029944011,1711300029944011,02914460019250,2018-01-01,
proc_fap_1711290029945011,1711290029945011,08906558000142,2018-01-01,
proc_fap_1711300029940011,1711300029940011,02914460013805,2018-01-01,
proc_fap_1711290028545031,1711290028545031,75315333012387,2018-01-01,
proc_fap_1711300029946011,1711300029946011,02914460021239,2018-01-01,
proc_fap_1711300029947011,1711300029947011,83424762000142,2018-01-01,
proc_fap_1711300029949011,1711300029949011,75587915000659,2018-01-01,
proc_fap_1711300029950011,1711300029950011,02914460025579,2018-01-01,
proc_fap_1711300029952011,1711300029952011,79038097002125,2018-01-01,
proc_fap_1711300029954011,1711300029954011,75587915002007,2018-01-01,
proc_fap_1711300029948011,1711300029948011,02916265003770,2018-01-01,
proc_fap_1711300029956011,1711300029956011,02916265023100,2018-01-01,
proc_fap_1711300029951011,1711300029951011,75315333013430,2018-01-01,
proc_fap_1711300029957011,1711300029957011,75587915006509,2018-01-01,
proc_fap_1711300029953011,1711300029953011,02916265023020,2018-01-01,
proc_fap_1711300029810021,1711300029810021,75315333005259,2018-01-01,
